rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,date,year,month,clean_text,input_text,prob_neg,prob_neu,prob_pos,sentiment_score,sentiment_label,is_silent_killer
3.0,I like my Roku because it doesn’t have any advertisements,Okay. I don’t Appreciate the advertisement for other shows.  I like my Roku because it doesn’t have any advertisements .,[],B00ZV9RDKK,B075X8471B,AGTXDCNJM53VNIJNGTIPH7FGIOQQ,1532573115179,0,True,2018-07-26 02:45:15.179,2018,2018-07,Okay. I don’t Appreciate the advertisement for other shows. I like my Roku because it doesn’t have any advertisements .,Okay. I don’t Appreciate the advertisement for other shows. I like my Roku because it doesn’t have any advertisements .,0.25665194,0.48134488,0.26200315,0.0053512156,neutral,False
5.0,Excellent product,Love it,[],B00ZV9RDKK,B075X8471B,AHTQFBORRVWMITV2RHQDYLOFNNOQ,1550068924082,0,True,2019-02-13 14:42:04.082,2019,2019-02,Love it,Love it,0.016990202,0.09766407,0.8853457,0.8683555,positive,False
5.0,New Fire Stick is AWESOME!!!!,"My daughter LOVES her new fire stick!!! She not only likes the fact she can get all the different app channels that she wants, but she loves that it is voice activated. A wonderful device for anyone who wants to make their regular TV into Smart TV & the price is amazing for what you get. Amazon just keeps upping their game...well done!!!!",[],B00ZV9RDKK,B075X8471B,AE22BZ4I2434QRWLOQ52XURGWREA,1483224988000,0,True,2016-12-31 22:56:28.000,2016,2016-12,"My daughter LOVES her new fire stick!!! She not only likes the fact she can get all the different app channels that she wants, but she loves that it is voice activated. A wonderful device for anyone who wants to make their regular TV into Smart TV & the price is amazing for what you get. Amazon just keeps upping their game...well done!!!!","My daughter LOVES her new fire stick!!! She not only likes the fact she can get all the different app channels that she wants, but she loves that it is voice activated. A wonderful device for anyone who wants to make their regular TV into Smart TV & the price is amazing for what you get. Amazon just keeps upping their game...well done!!!!",0.002679004,0.010507367,0.98681366,0.9841347,positive,False
5.0,I'm happy I made the switch!,"I love the fire TV stick!  I had been using a different device to stream.  When I saw how sharp the images are as I used the fire stick,  I was surprised and pleased.  It's easy to set up and to use.  I'll never switch back!",[],B00ZV9RDKK,B075X8471B,AESA32S5CH63QREBKD7LVRCHMM7Q,1534094612155,0,True,2018-08-12 17:23:32.155,2018,2018-08,"I love the fire TV stick! I had been using a different device to stream. When I saw how sharp the images are as I used the fire stick, I was surprised and pleased. It's easy to set up and to use. I'll never switch back!","I love the fire TV stick! I had been using a different device to stream. When I saw how sharp the images are as I used the fire stick, I was surprised and pleased. It's easy to set up and to use. I'll never switch back!",0.006445777,0.019725021,0.97382927,0.9673835,positive,False
4.0,Cable free at last,"I wasn't sure I would like having only streamed content, but this little device installed seamlessly, and is much more reliable than other streaming devices I've tried.  I do wish that Amazon would contract with more ""cable"" outlets such as FoxNews and the WeatherChannel, which are the only things I miss and which don't seem to be available except as part of cable provider packages.",[],B00ZV9RDKK,B075X8471B,AHSLAJTU7JENLUMM5RFC3QH5IFRA,1553637995386,0,True,2019-03-26 22:06:35.386,2019,2019-03,"I wasn't sure I would like having only streamed content, but this little device installed seamlessly, and is much more reliable than other streaming devices I've tried. I do wish that Amazon would contract with more ""cable"" outlets such as FoxNews and the WeatherChannel, which are the only things I miss and which don't seem to be available except as part of cable provider packages.","I wasn't sure I would like having only streamed content, but this little device installed seamlessly, and is much more reliable than other streaming devices I've tried. I do wish that Amazon would contract with more ""cable"" outlets such as FoxNews and the WeatherChannel, which are the only things I miss and which don't seem to be available except as part of cable provider packages.",0.083222464,0.39300635,0.5237712,0.44054878,positive,False
3.0,Three Stars,Haven't taken it out of the box yet.  Guess it's okay.,[],B00ZV9RDKK,B075X8471B,AEL2PTUXYILPXWFVWFH6AHI76S4A,1478354102000,0,True,2016-11-05 13:55:02.000,2016,2016-11,Haven't taken it out of the box yet. Guess it's okay.,Haven't taken it out of the box yet. Guess it's okay.,0.101514995,0.71903276,0.17945224,0.077937245,neutral,False
5.0,Great TV streaming tool,"I haven't tried the Alexa voice control, yet, but as a streaming TV stick this works great.  Its only shortcoming is common to all the similar devices:  it can't stream from my PC to the TV.  Liked it well enough, though, to purchase a second one for our other TV.",[],B00ZV9RDKK,B075X8471B,AHEWMIIM4SK7YNFZ3IADPCX4ARVQ,1515634019259,0,True,2018-01-11 01:26:59.259,2018,2018-01,"I haven't tried the Alexa voice control, yet, but as a streaming TV stick this works great. Its only shortcoming is common to all the similar devices: it can't stream from my PC to the TV. Liked it well enough, though, to purchase a second one for our other TV.","I haven't tried the Alexa voice control, yet, but as a streaming TV stick this works great. Its only shortcoming is common to all the similar devices: it can't stream from my PC to the TV. Liked it well enough, though, to purchase a second one for our other TV.",0.049947403,0.14969017,0.8003624,0.750415,positive,False
5.0,Great,"Can't go wrong here, speaks for itself.",[],B00ZV9RDKK,B075X8471B,AE4HTM23JI4J25DOCVEPM6KCCUBA,1566837813951,0,True,2019-08-26 16:43:33.951,2019,2019-08,"Can't go wrong here, speaks for itself.","Can't go wrong here, speaks for itself.",0.027663315,0.26146513,0.7108715,0.6832082,positive,False
5.0,Best stick,"Looks great on my tv very fast too, sling works great",[],B00ZV9RDKK,B075X8471B,AF5JYL65HUWFC74AG3ILP5JCZHUA,1525801242486,0,True,2018-05-08 17:40:42.486,2018,2018-05,"Looks great on my tv very fast too, sling works great","Looks great on my tv very fast too, sling works great",0.002807556,0.011774832,0.9854176,0.98261005,positive,False
5.0,I enjoyed it. Like that it has access to Pandora,I enjoyed it. Like that it has access to Pandora. The only issue is that it's so wide that I can't use any other devices that requires an USB outlet.,[],B00ZV9RDKK,B075X8471B,AHWGC65TBIVV5H7STBKTIZIAVRDQ,1515762947299,0,True,2018-01-12 13:15:47.299,2018,2018-01,I enjoyed it. Like that it has access to Pandora. The only issue is that it's so wide that I can't use any other devices that requires an USB outlet.,I enjoyed it. Like that it has access to Pandora. The only issue is that it's so wide that I can't use any other devices that requires an USB outlet.,0.028549261,0.12558879,0.8458619,0.81731266,positive,False
5.0,Great Buy,A breeze to use and I got it on sale too!,[],B00ZV9RDKK,B075X8471B,AH3272KTT7FHXJIF4DC4IXAGDV7A,1524868601764,0,True,2018-04-27 22:36:41.764,2018,2018-04,A breeze to use and I got it on sale too!,A breeze to use and I got it on sale too!,0.0035337876,0.023755267,0.97271097,0.9691772,positive,False
4.0,Four Stars,Can be a hand full! but worth the trouble,[],B00ZV9RDKK,B075X8471B,AGCH5INZUEJWK67EJK44E5LKGW4Q,1513473536427,0,True,2017-12-17 01:18:56.427,2017,2017-12,Can be a hand full! but worth the trouble,Can be a hand full! but worth the trouble,0.14140308,0.37666097,0.48193595,0.34053287,positive,False
1.0,"worst - constant issues, slow, bad interface, wont play.  junk compared to Roku","What Can I say - I purchased it because you can unlock it - never did though since I already use a Raspberry pi for that purpose.  The firestick has been far less than useful since day 1.  the interface is bad, it is extremely slow (compared to Roku and Raspberry Pi), constant issues with streaming - just an overall piece of junk.  I do not want anything Alexa integrated with the privacy issues.  No thanks, after a few years I had enough of this dumpster fire, snapped it in half and threw it in the garbage where it belongs.",[],B00ZV9RDKK,B075X8471B,AHA4TFAH3S4RLLRAWTI5IKGS3PWQ,1630029400814,1,True,2021-08-27 01:56:40.814,2021,2021-08,"What Can I say - I purchased it because you can unlock it - never did though since I already use a Raspberry pi for that purpose. The firestick has been far less than useful since day 1. the interface is bad, it is extremely slow (compared to Roku and Raspberry Pi), constant issues with streaming - just an overall piece of junk. I do not want anything Alexa integrated with the privacy issues. No thanks, after a few years I had enough of this dumpster fire, snapped it in half and threw it in the garbage where it belongs.","What Can I say - I purchased it because you can unlock it - never did though since I already use a Raspberry pi for that purpose. The firestick has been far less than useful since day 1. the interface is bad, it is extremely slow (compared to Roku and Raspberry Pi), constant issues with streaming - just an overall piece of junk. I do not want anything Alexa integrated with the privacy issues. No thanks, after a few years I had enough of this dumpster fire, snapped it in half and threw it in the garbage where it belongs.",0.8758123,0.10887038,0.015317309,-0.860495,negative,False
3.0,It worked fine for a while,"It worked fine for a while, but I now have lost my connection to my Comcast WiFi.  All my other units are still connected. (Roku, Netflix and TV.",[],B00ZV9RDKK,B075X8471B,AEWMPJHPJZCOE352NUAVPPB4YXYA,1522934134187,0,True,2018-04-05 13:15:34.187,2018,2018-04,"It worked fine for a while, but I now have lost my connection to my Comcast WiFi. All my other units are still connected. (Roku, Netflix and TV.","It worked fine for a while, but I now have lost my connection to my Comcast WiFi. All my other units are still connected. (Roku, Netflix and TV.",0.2749535,0.67209184,0.052954674,-0.22199884,neutral,False
5.0,Five Stars,Very happy thank you,[],B00ZV9RDKK,B075X8471B,AFSSNNM5PV4CYPTA7RXTP2EXFAHA,1515532422617,0,True,2018-01-09 21:13:42.617,2018,2018-01,Very happy thank you,Very happy thank you,0.0060884403,0.01216514,0.98174644,0.975658,positive,False
5.0,Clear tv,TV clear on  another TV great,[],B00ZV9RDKK,B075X8471B,AFVWWBQL4KGISAHZUYJ5QV3D2Z5Q,1544218186626,0,True,2018-12-07 21:29:46.626,2018,2018-12,TV clear on another TV great,TV clear on another TV great,0.0024676116,0.03752363,0.96000874,0.9575411,positive,False
4.0,Four Stars,seems to be good so far,[],B00ZV9RDKK,B075X8471B,AGVKIHAFBEZZVKFNBQTME3PMQOPA,1491339490000,0,True,2017-04-04 20:58:10.000,2017,2017-04,seems to be good so far,seems to be good so far,0.004885466,0.04649659,0.948618,0.9437325,positive,False
5.0,Great item,"This is a great little item.  My five year old Panasonic Viera had a very limited range of apps, not including You Tube, and this little stick has dramatically broadened my choices.  The speech recognition works well and the connection speed it very good.",[],B00ZV9RDKK,B075X8471B,AGACIUAZISXJCGADFZP6ENH2ABDA,1501179173646,0,True,2017-07-27 18:12:53.646,2017,2017-07,"This is a great little item. My five year old Panasonic Viera had a very limited range of apps, not including You Tube, and this little stick has dramatically broadened my choices. The speech recognition works well and the connection speed it very good.","This is a great little item. My five year old Panasonic Viera had a very limited range of apps, not including You Tube, and this little stick has dramatically broadened my choices. The speech recognition works well and the connection speed it very good.",0.004751323,0.029167773,0.9660809,0.9613296,positive,False
5.0,AWESOME,AWESOME,[],B00ZV9RDKK,B075X8471B,AFTYHYAZDFGOD25WXUIUREBOAFWQ,1533486974354,0,True,2018-08-05 16:36:14.354,2018,2018-08,AWESOME,AWESOME,0.010984928,0.034597438,0.9544177,0.94343275,positive,False
5.0,Easy Fast set up,"Plug and Play with great voice remote, works well.",[],B00ZV9RDKK,B075X8471B,AHE7JDPV22SDTQFHTJN7PQRKAIWA,1536239599276,0,True,2018-09-06 13:13:19.276,2018,2018-09,"Plug and Play with great voice remote, works well.","Plug and Play with great voice remote, works well.",0.0031045254,0.034545783,0.9623497,0.9592452,positive,False
4.0,Fire stick is very good,The fire tv would be a 5 if I could store movies on the microSD,[],B00ZV9RDKK,B075X8471B,AF5CIXCESUHHVZB6HXRUDXKEC6WQ,1499555519178,0,True,2017-07-08 23:11:59.178,2017,2017-07,The fire tv would be a 5 if I could store movies on the microSD,The fire tv would be a 5 if I could store movies on the microSD,0.025751963,0.42270935,0.5515387,0.52578676,positive,False
5.0,This was an amazing deal on prime day,"This was an amazing deal on prime day, and I think I will probably buy another for my living room as well. Its very easy to navigate around, and I found it surprisingly fast. It works the same as a Roku, however this one has this super nifty voice command, which can take you to your favorite show within seconds, by holding down the voice command button on the remote. Very clever design, the only problem I have with this is that it has to be plugged into the wall as well, it does not just plug into the HDMI port.<br /><br />Overall, it is definitely worth it, and I will be recommending this to my family and friends.",[],B00ZV9RDKK,B075X8471B,AHBIGUIMC2HP6HUSUFONNTBP62UA,1533072068053,0,True,2018-07-31 21:21:08.053,2018,2018-07,"This was an amazing deal on prime day, and I think I will probably buy another for my living room as well. Its very easy to navigate around, and I found it surprisingly fast. It works the same as a Roku, however this one has this super nifty voice command, which can take you to your favorite show within seconds, by holding down the voice command button on the remote. Very clever design, the only problem I have with this is that it has to be plugged into the wall as well, it does not just plug into the HDMI port. Overall, it is definitely worth it, and I will be recommending this to my family and friends.","This was an amazing deal on prime day, and I think I will probably buy another for my living room as well. Its very easy to navigate around, and I found it surprisingly fast. It works the same as a Roku, however this one has this super nifty voice command, which can take you to your favorite show within seconds, by holding down the voice command button on the remote. Very clever design, the only problem I have with this is that it has to be plugged into the wall as well, it does not just plug into the HDMI",0.0027288622,0.015819343,0.9814518,0.97872293,positive,False
4.0,Picks up a weak Wifi signal well,"I'm pretty impressed, works as advertised. Picks up a weak Wifi signal at the far end of the house.  Easy to use and set up.",[],B00ZV9RDKK,B075X8471B,AFD3VOQZT4OTF4A6BUUEDQNPLYTQ,1516999530818,0,True,2018-01-26 20:45:30.818,2018,2018-01,"I'm pretty impressed, works as advertised. Picks up a weak Wifi signal at the far end of the house. Easy to use and set up.","I'm pretty impressed, works as advertised. Picks up a weak Wifi signal at the far end of the house. Easy to use and set up.",0.015506881,0.07979665,0.90469646,0.8891896,positive,False
5.0,Works great and so much too see,Is a great add to my  T V  I love it,[],B00ZV9RDKK,B075X8471B,AGJDTHJRDCMNIKWJW3J35UTEGQIA,1542321063016,0,True,2018-11-15 22:31:03.016,2018,2018-11,Is a great add to my T V I love it,Is a great add to my T V I love it,0.0042581987,0.009499504,0.9862423,0.9819841,positive,False
5.0,UPDATE===YAAHHOO streaming TV,Love love streaming TV. Still figuring it all out. Endless possibilities./// Well dang..no longer operates with all the current tech updates..has become the way of the albatross. Crying in the rain..whaaa.,[],B00ZV9RDKK,B075X8471B,AFEMRLEP5VSQP5AFOXWF3OBTZALQ,1533707869722,0,True,2018-08-08 05:57:49.722,2018,2018-08,Love love streaming TV. Still figuring it all out. Endless possibilities./// Well dang..no longer operates with all the current tech updates..has become the way of the albatross. Crying in the rain..whaaa.,Love love streaming TV. Still figuring it all out. Endless possibilities./// Well dang..no longer operates with all the current tech updates..has become the way of the albatross. Crying in the rain..whaaa.,0.06171015,0.1117419,0.826548,0.76483786,positive,False
5.0,MelissaC,I am really enjoying my firestorm. It comes in so handy.,[],B00ZV9RDKK,B075X8471B,AFDCCOAKHRGGHPOVDMCY3JKWUI4A,1539971355948,0,True,2018-10-19 17:49:15.948,2018,2018-10,I am really enjoying my firestorm. It comes in so handy.,I am really enjoying my firestorm. It comes in so handy.,0.004704572,0.013499774,0.9817956,0.977091,positive,False
5.0,Five Stars,Awesome device!!!! Should have purchased sooner,[],B00ZV9RDKK,B075X8471B,AHRLVXENQFQ6FQEK3UITZL53CYPA,1491648355000,0,True,2017-04-08 10:45:55.000,2017,2017-04,Awesome device!!!! Should have purchased sooner,Awesome device!!!! Should have purchased sooner,0.0029131381,0.007992703,0.9890941,0.98618096,positive,False
5.0,Five Stars,better than cable,[],B00ZV9RDKK,B075X8471B,AF26C47IAIND6QUTYDJJTKNFH4YA,1544039473288,0,True,2018-12-05 19:51:13.288,2018,2018-12,better than cable,better than cable,0.03521902,0.35832348,0.6064575,0.57123846,positive,False
5.0,Looooooove,Very pleased with the firestick! I have been going back and forth about purchasing it- finally caved and bought it. I love it!!! Easy to set up. Such a practical purchase! Love it for me and my children!!!,[],B00ZV9RDKK,B075X8471B,AE76Z4W5K5YNOHCALPK36JDUJUQA,1484682986000,0,True,2017-01-17 19:56:26.000,2017,2017-01,Very pleased with the firestick! I have been going back and forth about purchasing it- finally caved and bought it. I love it!!! Easy to set up. Such a practical purchase! Love it for me and my children!!!,Very pleased with the firestick! I have been going back and forth about purchasing it- finally caved and bought it. I love it!!! Easy to set up. Such a practical purchase! Love it for me and my children!!!,0.0045456956,0.008568044,0.98688626,0.9823406,positive,False
5.0,Five Stars,Love it!!!,[],B00ZV9RDKK,B075X8471B,AGHQAGZRSIHG3SJIPJHMEFCO5CTA,1521151939492,0,True,2018-03-15 22:12:19.492,2018,2018-03,Love it!!!,Love it!!!,0.004634846,0.019575788,0.9757893,0.97115445,positive,False
5.0,Great Buy,Love it. Has all my fav apps and it even puts my most watched Netflix shows on the homepage.,[],B00ZV9RDKK,B075X8471B,AGDD5TMYTSDG5GMRDEBAECVDK5FA,1484331062000,0,True,2017-01-13 18:11:02.000,2017,2017-01,Love it. Has all my fav apps and it even puts my most watched Netflix shows on the homepage.,Love it. Has all my fav apps and it even puts my most watched Netflix shows on the homepage.,0.00234518,0.02025601,0.97739875,0.97505355,positive,False
3.0,Learning The Fire Stick,"This device has A LOT of things which can be overwhelming to learn. It takes awhile to use it to it's FULL potential. Once you've done that, everything is AWESOME!",[],B00ZV9RDKK,B075X8471B,AEF3LWQGA5KH33VUXBFB7VGHUWGQ,1479725219000,0,True,2016-11-21 10:46:59.000,2016,2016-11,"This device has A LOT of things which can be overwhelming to learn. It takes awhile to use it to it's FULL potential. Once you've done that, everything is AWESOME!","This device has A LOT of things which can be overwhelming to learn. It takes awhile to use it to it's FULL potential. Once you've done that, everything is AWESOME!",0.0067901085,0.02853008,0.96467984,0.95788974,positive,False
5.0,Five Stars,Great unit,[],B00ZV9RDKK,B075X8471B,AGJBRN3NV7X7EXLX3NYYQARESZVQ,1506462865996,0,True,2017-09-26 21:54:25.996,2017,2017-09,Great unit,Great unit,0.011050799,0.04962056,0.9393287,0.92827785,positive,False
5.0,EXCELLENT PROEUCT,Easy to set up and works great,[],B00ZV9RDKK,B075X8471B,AH6FKXJI7ARXDCQ43JT36CWBRTGQ,1528673081327,0,False,2018-06-10 23:24:41.327,2018,2018-06,Easy to set up and works great,Easy to set up and works great,0.011799334,0.0428314,0.94536924,0.9335699,positive,False
4.0,nice,"I don't have prime, but it works fine",[],B00ZV9RDKK,B075X8471B,AFGV5H6TFP7B3TWEH35QZ4TTCHLQ,1509797635030,0,True,2017-11-04 12:13:55.030,2017,2017-11,"I don't have prime, but it works fine","I don't have prime, but it works fine",0.042137314,0.49555147,0.46231115,0.42017382,neutral,False
5.0,Amazing,"I've heard a lot of talk about the Fire Stick with Alexa Voice Remote. I spotted it on Amazon at a reduced price and decided to give it a try. I am really happy to say that it was worth the money. All you require is a HDMI connection and WiFi to turn your dumb TV into a Smart TV. Only takes a few minutes to set the entire thing up.  I also like the Alexa Voice Remote that looks up movies, music, apps and plays them at your voice command. My opinion is that this is one of the top streaming sticks around. In addition, it is at a very reasonable price.",[],B00ZV9RDKK,B075X8471B,AEWJ75DU564S7MHOR65ENIOF3EZQ,1535385389463,0,True,2018-08-27 15:56:29.463,2018,2018-08,"I've heard a lot of talk about the Fire Stick with Alexa Voice Remote. I spotted it on Amazon at a reduced price and decided to give it a try. I am really happy to say that it was worth the money. All you require is a HDMI connection and WiFi to turn your dumb TV into a Smart TV. Only takes a few minutes to set the entire thing up. I also like the Alexa Voice Remote that looks up movies, music, apps and plays them at your voice command. My opinion is that this is one of the top streaming sticks around. In addition, it is at a very reasonable price.","I've heard a lot of talk about the Fire Stick with Alexa Voice Remote. I spotted it on Amazon at a reduced price and decided to give it a try. I am really happy to say that it was worth the money. All you require is a HDMI connection and WiFi to turn your dumb TV into a Smart TV. Only takes a few minutes to set the entire thing up. I also like the Alexa Voice Remote that looks up movies, music, apps and plays them at your voice command. My opinion is that this is one of the",0.0033123218,0.03109595,0.9655917,0.9622794,positive,False
5.0,Five Stars,Fast shipping easy to install,[],B00ZV9RDKK,B075X8471B,AGLVUNIMB4OXFZRGJEB3IABVEWBA,1515531432720,0,True,2018-01-09 20:57:12.720,2018,2018-01,Fast shipping easy to install,Fast shipping easy to install,0.013452305,0.102108404,0.8844393,0.870987,positive,False
3.0,Disappointing - restarts constantly,I have had worse luck with the Fire TV Stick with Alexa than the original one. I have had 4 with Alexa so far and all of them will restart in the middle of shows and overheat. It's frustrating because the original one was a very solid product. And Alexa on this product isn't very intuitive. :/,[],B00ZV9RDKK,B075X8471B,AHSTXA7VCZLJH2F3EQLA4HZOYLRQ,1509745435901,0,True,2017-11-03 21:43:55.901,2017,2017-11,I have had worse luck with the Fire TV Stick with Alexa than the original one. I have had 4 with Alexa so far and all of them will restart in the middle of shows and overheat. It's frustrating because the original one was a very solid product. And Alexa on this product isn't very intuitive. :/,I have had worse luck with the Fire TV Stick with Alexa than the original one. I have had 4 with Alexa so far and all of them will restart in the middle of shows and overheat. It's frustrating because the original one was a very solid product. And Alexa on this product isn't very intuitive. :/,0.9232516,0.06614755,0.010600729,-0.9126509,negative,False
5.0,Five Stars,"Its a great product, but for Argentina media Its very dificult to set up.",[],B00ZV9RDKK,B075X8471B,AG6WCZTP44MFYL5WA7JOFRE4NW5Q,1516929041288,0,True,2018-01-26 01:10:41.288,2018,2018-01,"Its a great product, but for Argentina media Its very dificult to set up.","Its a great product, but for Argentina media Its very dificult to set up.",0.07922503,0.23451994,0.68625504,0.60703003,positive,False
3.0,"Pass on this, Get the fire tv(non stick)","Buyers remorse here.  I originally owned the fire tv, then bought a roku stick, and finally bought this.  The fire tv is by far the best option.  Roku has horrible selection of apps(they call them channels) but does perform really well for a stick.  The Fire TV stick has everything great the tv has but not the performance.  Constantly the stick freezes or just takes a while to respond.  If you ever try to do things in quick succession you won't be happy.  Also the main screen can take a while to load.  Seconds seem like minutes when you are just sitting there(I know &#34;First world problems&#34;).  The fire tv has the best apps/channels and even allows kodi/file exporer which is a must if you store local content on a nas.  Roku has 0 support for a nas except for maybe plex but I don't want to hassle with plex.  Get the fire TV not the stick, unless you are like us and wanted something easy to install for a mounted tv.",[],B00ZV9RDKK,B075X8471B,AE5N5PAV5ARTEU6KECDJ45RZAMYA,1484627621000,3,True,2017-01-17 04:33:41.000,2017,2017-01,"Buyers remorse here. I originally owned the fire tv, then bought a roku stick, and finally bought this. The fire tv is by far the best option. Roku has horrible selection of apps(they call them channels) but does perform really well for a stick. The Fire TV stick has everything great the tv has but not the performance. Constantly the stick freezes or just takes a while to respond. If you ever try to do things in quick succession you won't be happy. Also the main screen can take a while to load. Seconds seem like minutes when you are just sitting there(I know &#34;First world problems&#34;). The fire tv has the best apps/channels and even allows kodi/file exporer which is a must if you store local content on a nas. Roku has 0 support for a nas except for maybe plex but I don't want to hassle with plex. Get the fire TV not the stick, unless you are like us and wanted something easy to install for a mounted tv.","Buyers remorse here. I originally owned the fire tv, then bought a roku stick, and finally bought this. The fire tv is by far the best option. Roku has horrible selection of apps(they call them channels) but does perform really well for a stick. The Fire TV stick has everything great the tv has but not the performance. Constantly the stick freezes or just takes a while to respond. If you ever try to do things in quick succession you won't be happy. Also the main screen can take a while to load. Seconds seem like minutes when you are",0.1622661,0.26001912,0.5777148,0.4154487,positive,False
5.0,cut the cord (cable),great user interface,[],B00ZV9RDKK,B075X8471B,AG4EC4GJ5JA2SMCAXVQJFBOWLYQQ,1507552984024,0,True,2017-10-09 12:43:04.024,2017,2017-10,great user interface,great user interface,0.015014403,0.03883122,0.9461544,0.93114,positive,False
4.0,Neat but designed with flaw - overheating = low performance.,"It used to work better but as months pass by, you realize after a year, the response of the dongle isnt what it used to be. Touch the stick and no wonder. Its throttling due to overly high temperature. Having this constantly on sure is killing it as it didnt have an issue with so much heat in the beginning so I expect it to die one day. Note, that this is known issue with these and there are guides how to fix it - drilling holes into the casing of the stick so that the air passes through. Otherwise its a handy device with lots of features and apps. Its so good im banging my head against the concrete wall for buying chromecasts in the past as Google updates on both phone and caster guts the features below the limits of my use for them.<br />What I hate about Firestick the most however, is the remote. You have to pick the remote up in order to press the buttons on the sides as the entire mote swivels if you try to fast forward or rewind while the mote lays on the table - irritating!",[],B00ZV9RDKK,B075X8471B,AHMXWJZBONT436BJO65PRS5HLOYQ,1583478429179,0,True,2020-03-06 07:07:09.179,2020,2020-03,"It used to work better but as months pass by, you realize after a year, the response of the dongle isnt what it used to be. Touch the stick and no wonder. Its throttling due to overly high temperature. Having this constantly on sure is killing it as it didnt have an issue with so much heat in the beginning so I expect it to die one day. Note, that this is known issue with these and there are guides how to fix it - drilling holes into the casing of the stick so that the air passes through. Otherwise its a handy device with lots of features and apps. Its so good im banging my head against the concrete wall for buying chromecasts in the past as Google updates on both phone and caster guts the features below the limits of my use for them. What I hate about Firestick the most however, is the remote. You have to pick the remote up in order to press the buttons on the sides as the entire mote swivels if you try to fast forward or rewind while the mote lays on the table - irritating!","It used to work better but as months pass by, you realize after a year, the response of the dongle isnt what it used to be. Touch the stick and no wonder. Its throttling due to overly high temperature. Having this constantly on sure is killing it as it didnt have an issue with so much heat in the beginning so I expect it to die one day. Note, that this is known issue with these and there are guides how to fix it - drilling holes into the casing of the stick so that the air passes through. Otherwise",0.81845933,0.16252683,0.019013884,-0.79944545,negative,True
5.0,Rocks,Must have,[],B00ZV9RDKK,B075X8471B,AHYWCBIME5LHRITHRBQZM57OIYMA,1487184325000,0,True,2017-02-15 18:45:25.000,2017,2017-02,Must have,Must have,0.033336826,0.40918082,0.55748236,0.52414554,positive,False
5.0,Love this little gizmo,"I bought the Fire TV Stick to use with an echo, just because. My TV is a pretty good, but older smart TV, and was really frustrating when it came to streaming services because it was so slow to respond. Still, it worked, Netflix and Prime played just fine. But I am blown away by the Fire TV stick. It is almost instant service and has a wide variety of services unavailable on my old TV. I love this little, easy to install gizmo. And while Alexa is not always perfect, I enjoy telling it to find stuff on the Fire TV Stick. But if you can only get one, get the Fire TV stick.",[],B00ZV9RDKK,B075X8471B,AGZS6TJZBVRVOYW7VNL5UKBW3W7A,1526996176605,0,True,2018-05-22 13:36:16.605,2018,2018-05,"I bought the Fire TV Stick to use with an echo, just because. My TV is a pretty good, but older smart TV, and was really frustrating when it came to streaming services because it was so slow to respond. Still, it worked, Netflix and Prime played just fine. But I am blown away by the Fire TV stick. It is almost instant service and has a wide variety of services unavailable on my old TV. I love this little, easy to install gizmo. And while Alexa is not always perfect, I enjoy telling it to find stuff on the Fire TV Stick. But if you can only get one, get the Fire TV stick.","I bought the Fire TV Stick to use with an echo, just because. My TV is a pretty good, but older smart TV, and was really frustrating when it came to streaming services because it was so slow to respond. Still, it worked, Netflix and Prime played just fine. But I am blown away by the Fire TV stick. It is almost instant service and has a wide variety of services unavailable on my old TV. I love this little, easy to install gizmo. And while Alexa is not always perfect, I enjoy telling it to find stuff on the",0.092552535,0.21759365,0.68985385,0.5973013,positive,False
5.0,Quick and easy,"Easy to setup and use and tons of shows to watch.  Alexa is a nice feature, but not absolutely necessary.",[],B00ZV9RDKK,B075X8471B,AG2QZILXO6OUH4Z5XXTI6JNPKTBA,1532651676456,0,True,2018-07-27 00:34:36.456,2018,2018-07,"Easy to setup and use and tons of shows to watch. Alexa is a nice feature, but not absolutely necessary.","Easy to setup and use and tons of shows to watch. Alexa is a nice feature, but not absolutely necessary.",0.029987782,0.33004826,0.639964,0.6099762,positive,False
